109.52135232	2.62279083163
-67.2599420584	61.0240432625
-301.136035594	522.853245685
50.3159449669	-5.71471710185
53.6873863651	-5.9697061621
27.5074867861	-1.42114882499
-235.251963934	348.366023025
123.890687743	8.79041231481
128.803156574	11.26638253
-326.103393905	598.29499047
85.4250996889	-4.27138996543
-273.37139489	445.241816064
-325.620328237	596.865830914
-226.038958034	326.655407899
-177.052386548	223.228784528
40.1911401346	-4.25229499641
-143.372786094	163.273118755
-308.445456582	543.94700882
-144.09723189	164.528801872
121.930938778	7.88211477101
16.141839821	2.26780144807
-139.138642452	156.355482226
-166.995553308	204.394023335
-111.260301175	114.52250574
-11.3564282691	15.5565917831
-203.030385616	275.6809187
-292.271978317	496.928358231
-245.835021353	373.780385019
-191.975488018	252.829414987
-309.020207445	545.688158504
50.5522929855	-5.74468301259
122.958163298	8.3574103935
-145.35863179	166.619675935
-210.471550226	291.785767754
-73.7563885651	67.9899655873
-144.066974884	164.439449106
-226.529327837	327.861503515
128.5910228	11.1839141615
-21.5677419249	22.0471793743
-171.025418998	211.842580022
-330.982604483	613.783074249
-187.50507255	243.633398216
-259.000268673	406.647553046
-146.170909391	168.013797646
-75.5915395538	70.0384286012
-77.3028513178	71.8966852041
-106.277088205	107.580577111
-149.205727489	172.978323461
-115.837872119	120.879341405
-40.9440623379	36.4455513385
5.68649153325	6.61460749223
-94.0320139461	91.7262281256
-189.6623071	248.004739678
-151.737923321	177.461964028
-267.387779585	429.209914833
-143.268020603	162.977160627
-34.097436816	31.0012008021
110.751441454	3.02134449656
-285.122620965	477.440674847
-76.9993932108	71.5556640025
-222.413459107	318.590420548
-326.63004565	599.979585435
128.043337399	10.9277860766
-172.057883896	213.704189671
-29.8752258453	27.8972613627
-338.086408044	636.239303169
-326.430313531	598.300911181
91.0965463064	-3.01321327554
-250.692392528	386.467592956
-256.477196494	401.357193881
55.0066400747	-6.05028673039
-91.018734171	88.016494679
10.7994364371	4.37591265594
42.7380278539	-4.79607248086
-319.353314126	577.352577571
18.9062249539	1.33378397441
-231.575295891	339.458194787
34.8308185376	-3.21531504349
-137.222515477	153.24277807
-180.695373268	230.232262403
-211.249542073	293.521674475
-314.062817295	560.762609405
-115.288477142	120.236501019
-294.210269119	502.836144958
74.826680036	-5.66933481395
-278.939671095	459.954248262
-59.4501547532	53.2129558084
-240.100508425	360.029826611
-298.348766303	514.437349813
96.183968714	-1.79077976969
-284.953614422	476.974823476
-134.961141794	149.596065769
-249.504369195	383.241749219
-51.5758475563	45.7422040915
-28.0001627074	26.4086820108
-165.449399574	201.470782108
96.9088216648	-1.58758373289
-281.977579855	468.48548862
107.636150468	1.87361782921
18.4901645128	1.39125869827
-115.215479766	120.147483078
-327.787181612	603.5703145
45.0222598367	-5.0653937284
71.916904467	-6.01294433766
-268.054397795	430.537428941
-245.720453428	374.112451205
133.314614909	13.7562725578
-137.580277516	153.820836115
-49.6697824947	43.9877743622
-126.981809247	137.373550772
-188.666156515	246.059028142
73.3335071781	-5.8144667413
-76.6891132527	71.1013168461
95.4093930491	-1.94497922261
-166.203958131	202.936984291
56.8784646104	-6.18903331816
-306.250614767	537.747116672
-287.478360614	483.541597648
-271.577700854	440.535332575
-300.244121778	520.574835642
102.53614824	0.204652343453
-275.584335246	450.740258196
-133.019289525	146.60290719
-243.272377208	367.815493064
60.6212980327	-6.29497897613
-302.148424451	525.706711821
94.4161250465	-2.23925038317
-294.150639973	502.757148863
-48.7311392799	43.2651186665
-264.050998773	419.996620267
-81.6967813007	76.9410135706
-326.19886886	598.745760639
-327.766019215	603.478752422
-105.701254063	106.891382665
112.433493202	3.61515336738
69.1423947637	-6.13352239859
-258.181831488	404.966029062
-308.07626328	543.053562788
23.5613067577	-0.146131224418
-38.1871002583	34.387987163
51.4972730658	-5.80073047915
-99.0858134858	98.2191281895
67.4870550407	-6.17056761753
-24.7204253202	24.1192698928
-3.17313041475	10.9626733558
92.2190914558	-2.70857918342
-122.349929323	130.343734681
-340.701356714	646.627420552
59.4980645314	-6.26086093877
-119.796813711	126.622538173
126.127995876	9.91708059945
48.9602783156	-5.50608098414
11.2104226509	4.16905260322
-243.016115308	367.082292027
-112.471086696	116.231518884
-94.982766052	92.8376273993
-307.112400808	540.645423516
-185.662410824	239.829274649
-84.392431964	79.9530933787
66.6191299979	-6.21101440458
68.0431032988	-6.1885892978
-230.931811967	337.995306461
132.994819197	13.5861292737
-181.803256654	232.337292799
-94.1721618641	91.8504157232
-152.532071502	178.714721233
-160.654927518	192.929653514
127.479830355	10.6925793402
-126.761489432	137.016926548
-227.333882855	329.78293962
-32.4005636171	29.6898414513
-294.225477475	503.031456154
3.68516135035	7.54916663167
-176.530089615	222.22657839
-15.1301813877	17.8253305801
-131.260319103	143.870584799
-37.9284748253	34.1024139928
-167.912599008	206.193906803
122.516882262	8.10984256956
-128.008132742	138.875701854
-23.332655705	23.192976799
-318.78925463	575.700852031
-63.9981900052	57.7734177604
-147.615943239	170.366682341
-336.264963091	630.461308233
-94.3420019011	92.0609400911
-50.9962153422	45.194876169
-299.761430779	519.306237827
-79.5515146942	74.401447512
-22.4653302817	22.5515750538
-301.478500208	524.075008975
-141.422367639	160.028387335
-93.9688665363	91.6367206556
104.297044414	0.770700818916
-152.183396966	177.946897938
27.7601529412	-1.49118588855
-258.66960269	406.224903633
-332.288083045	618.0696032
-198.407619215	265.916367097
-9.30564468579	14.3343018469
-208.323595854	287.205630649
-275.477421626	450.84780232
-65.1247162936	58.8097482752
88.4203763382	-3.61551321962
-9.63661011251	14.5212529977
132.267349468	13.2536437485
-338.231864042	636.246868343
73.6224189165	-5.72471472746
-107.987477715	109.998665552
86.2707257758	-4.0471711529
69.8817534559	-6.06950348587
-15.0927833352	17.7717003835
125.323803697	9.48786852209
-71.627827456	65.6990149124
130.645555837	12.2910785594
-72.6874043188	66.8554358904
-50.8631574532	45.1250885494
-40.849612093	36.4282228815
-284.688101062	475.869493535
52.5156576338	-5.82770752023
134.607025595	14.4322181811
-70.5144353967	64.5201705255
-124.274889846	133.201259186
-147.604486664	170.335557827
-199.283126317	267.726615774
-14.1983542886	17.2653743505
4.61646018782	7.1138716376
-247.848803821	378.751688765
-182.336064342	233.340319719
9.7697159769	4.88369802101
-179.032874949	227.099260376
-199.34356354	267.922500808
58.5351034444	-6.23570137405
-200.717207137	270.738572882
-317.726359485	571.843013605
-62.5585812063	56.211330232
-164.031269688	199.004481813
-335.825236079	630.113195056
-63.5250826151	57.1446937444
71.3214370497	-6.07827825769
