399.307084689	315.427672682	1.65287178457
-273.547132886	6.71648410965	2.71636161926
106.550644432	-197.754568301	10.8015216394
205.917885711	141.934141509	3.60409427871
-388.936814483	-376.322323655	1.70555413413
69.618273655	-154.060043858	10.1535274744
-358.602206696	-59.8249612591	1.4759147586
-278.450624892	247.27516778	12.0502880871
-257.981155088	-26.5298964917	11.5380966905
377.797735147	-149.107960956	30.3106756502
-75.4143895747	-365.131117064	-17.7596535207
-201.079431341	-324.384528239	-0.00150746497557
104.517157775	116.7473036	-5.87035802984
-91.4062562366	144.491943674	15.5258324007
-29.0975188353	-291.669247833	-11.790374291
-60.2448763494	246.536196757	-1.29421678995
-316.810878011	190.330523192	8.26687063529
16.882678504	-198.401959579	5.16345233694
296.837386804	111.310626252	22.0179113004
294.801873686	-330.635160762	-12.1487892328
209.204770985	-159.429473556	-5.21049197198
240.891846292	-70.1619381299	-3.09519250744
135.537044613	-46.6903795932	5.25265050726
36.7320951721	-76.68325076	-10.834316212
-105.384095897	-337.96705644	-10.7894103888
-70.935811213	314.40545159	1.64631018118
148.070813216	386.685240858	4.19624218635
393.652078783	287.286872831	-5.74934461148
340.304900549	329.985599785	-8.91937418715
-392.808593218	264.107162448	8.33374689365
60.6096797664	-6.83604106294	5.67057765365
137.568870695	265.095643384	0.192587830421
-263.855098651	2.50163158392	-2.83709978051
-172.892958555	-82.9879464807	7.05091409395
-394.791336378	233.732221384	2.4012834469
-19.7975334761	-15.1884419315	3.88758425844
-19.5478369324	-54.8726271247	-0.00837711269808
-29.1099016197	338.237574519	2.8557954349
192.232571397	-381.900338112	-17.4292384779
376.834157444	361.878346808	3.64919201538
-177.349035204	-173.690444113	0.701243296034
-258.42105209	167.296177846	-7.42436900645
39.8763135412	-237.892698578	27.2079527579
-62.9316712336	275.723492798	7.37264450386
161.914409815	-119.81189966	7.06371465674
157.71551534	-178.889104948	16.399186382
135.119241483	201.694412755	-1.25839858025
161.156844487	-218.938059118	-0.111979679566
217.045923932	-49.848021797	0.978517301571
-180.14230188	44.476065517	1.92978880897
10.62252492	27.7467841071	5.82442590803
144.083749125	-76.8036888934	-0.233181305048
-172.233993098	-31.7753629731	6.05481078939
-283.684852901	-327.094107239	-1.3957571796
-79.06970733	-369.853186623	-32.5833928708
-290.644421085	-154.890881464	2.76231251789
291.407581041	-187.534570118	4.39363305383
67.1140801958	-114.056342336	24.8880148924
387.691894597	6.53496462762	13.5529245349
367.868114302	-268.74179848	-14.8622986557
-214.407422014	-197.278140183	2.34575572629
206.031970464	-53.003805985	7.85307256802
-118.451671488	82.1834558408	10.4837477297
-318.319605076	-208.635937643	1.38277345291
-104.899458425	18.309655714	-9.28715496115
-178.421018462	56.3055816387	7.49611225308
-329.612179788	284.040477381	3.88542003174
42.0045909104	223.461854886	-7.49471281247
-381.811086708	328.164983086	-9.04025211198
-113.026204428	124.471814007	7.89400257494
-208.678279221	212.896181341	-8.48616955052
2.59943113161	-17.5465188573	1.17392851025
86.0855402886	-310.596168146	13.4885534747
-115.764823716	162.708593601	4.38509178198
255.398813026	290.841210807	-1.30861376501
-348.366167404	98.8058855162	6.2041097584
-240.061937339	256.593140209	0.745453947381
88.6071509305	-277.80950712	6.60547947301
227.623384811	-8.06850792798	9.97551442304
-354.782122349	100.12506624	5.22432016059
-285.177736255	-148.196536898	0.205190349734
-220.325952896	-220.945627593	-1.26132787454
-154.994529877	10.1684657048	0.880427899001
87.6311308928	336.326521526	7.98799121895
-109.328319694	-232.979491862	-18.6624604013
-10.6428492245	-231.472032568	-10.4985880018
103.189164626	299.520044996	3.87277819126
-230.121195973	-207.37202638	2.7294062077
-369.487379008	-369.923476769	-2.20718007921
391.218843987	-393.65431249	-11.9686327245
-94.1237446818	183.12527514	-2.12750485056
-253.864805803	274.147823941	13.9757394315
-320.224852628	182.08075221	5.71278941969
-16.289087901	-232.427543067	3.4281672848
-2.2083258441	332.821761625	0.0211005416485
344.015751944	-204.303252866	7.30487214197
17.986144932	-310.107964177	-29.4005976245
-245.596039446	252.545885304	4.34450356982
-390.531105914	-318.03002539	8.31493428963
275.658760788	-173.890317397	20.2142432797
106.736596896	-94.0633528947	-5.28346962854
293.20591457	-162.478983959	22.6201311866
-89.3601043136	-146.616555161	3.53941960591
-370.71188841	-244.781476197	5.20424522205
-241.518331013	-10.7393867351	-8.13405593259
-30.2793546963	-111.874785057	-9.59329985454
-342.494266459	-182.713454263	12.0131895064
-170.248817369	152.209043053	-0.863054018613
-104.908485366	-388.378407965	-29.3633419403
123.091035054	128.676842533	12.5631323908
143.612061833	312.200262942	11.8107986063
282.337103824	-60.9356695212	12.9203451121
309.964188649	-307.02589122	-4.49528142499
-193.142048737	293.01708595	-2.77639051647
51.526468629	6.32749875252	2.086029232
-12.3776403441	202.708307537	-13.8602902204
56.6793094652	126.905304668	10.3784697347
-15.2719539977	12.9425464546	15.7420156814
-38.667942558	-36.7443066565	14.7218584162
27.3041963733	-118.48712319	-0.508805479215
5.2512138424	-274.181432975	-1.04501339344
0.377349450502	-321.860344188	-0.567198912465
-356.410925382	-168.214609493	-9.57824412806
217.83037833	-286.919152531	-5.64532477003
-122.640735106	190.274107321	9.79984893443
-305.148281073	-214.829812376	-1.22598623803
258.106726227	398.86096674	-24.1310065859
-232.078138684	229.757054096	-20.3349530191
10.3005018086	120.581468585	4.50229301237
87.0622625913	150.62400015	-1.40477349878
396.768337995	270.431655595	-5.67205469306
-56.9875785196	112.380534242	10.603285708
164.522466946	374.658731567	5.24580101732
-345.67489413	-44.2752078778	1.49524359842
-253.843024262	22.2562324133	-0.77072262047
71.9208824162	-83.4569015335	-0.662826947187
170.098582063	252.074141131	0.727773951793
-36.9037588849	390.05097849	12.7252487082
-23.4580306699	-217.147146682	-5.044456946
385.942960048	312.119649204	-9.61807054583
-74.2607757288	5.50287317526	-9.99812373183
-331.974446827	-396.476983124	4.58475174481
-230.365262023	-35.3037467792	-6.16578722913
392.880541067	-61.6130408327	-1.36099345446
108.317545767	40.0255877252	5.63835168385
-205.818002419	162.95848205	-5.10518911884
-270.44409079	256.292706973	8.05330136616
391.416936257	107.4771987	11.7155916266
-127.252485734	92.1499419903	8.58922434775
-163.007635688	-184.547308282	4.0980759377
58.0287222951	-193.450599032	-13.203984645
44.2949054546	36.6695538401	12.2703157848
