-231.185134798	333.853188087
-6.42163802267	7.74689814299
107.38415969	-3.11390721869
-155.774895889	179.572485964
-72.2826839907	61.4336767217
-124.500157388	128.770704306
121.520751764	2.79625532419
-40.308391148	31.1897313535
-145.105779557	161.374367971
-297.869552023	508.464585319
10.7019355534	-0.446681599459
-117.924945435	119.066528552
-150.113142525	169.469416326
110.891718755	-1.78755540359
-241.802383927	358.9439958
-46.8651903455	36.6976813302
-160.520284161	187.784361964
-210.353046264	286.575054491
71.8372109104	-10.7966023652
58.3688379381	-11.0986474544
8.87570895225	0.286041418653
-52.7885433673	42.0569522232
-138.376947017	150.099069695
-215.159646016	297.347489013
-134.014941283	143.352749464
-3.37496506132	6.40344547791
-117.403677663	118.289516732
-93.7641975268	86.5723643449
-312.158800826	550.326517718
-69.4574329875	58.6433275055
-54.995770273	44.1316471681
96.7459972177	-6.37635742629
-164.896565718	195.68280156
-19.2114583805	15.572536945
-57.0313999773	45.9729312175
-244.483690308	365.909636482
-191.252850042	246.656420527
36.1832316046	-8.35992529919
-260.253706249	405.562734724
63.2692457388	-11.1443483301
-259.156810927	403.19339914
110.505420141	-1.90598382563
-124.594125884	129.060820737
-100.726945655	95.5460470592
-323.291565314	584.185439399
-196.531980636	257.201483541
-361.784144636	722.66141932
66.6987836984	-11.1349576964
24.6568248419	-5.41798377089
-327.445219795	597.330895721
-150.46946966	170.453415052
-24.1982972772	18.8118594679
133.641948133	9.14088142838
-325.457444422	591.614305295
-355.346489508	692.773424814
-285.369421031	472.199688134
82.3422175802	-9.55368032731
-32.7960604508	25.3280287466
-355.684343429	694.08302469
-64.2221755145	53.0831012646
-135.923246674	146.494460878
-293.905531473	496.968755121
-109.44605185	107.161280097
-157.531397771	182.559865088
77.5719660076	-10.1882175764
39.612183861	-8.91800340309
-220.133509252	308.437767433
-72.7231323772	62.0437963721
-28.6537452794	22.1104164271
14.6844292344	-1.97814150306
-339.04281597	635.874252243
-235.031745141	343.177652738
-219.039011028	306.200516456
-134.379028161	143.886246659
-292.761995598	493.397853002
-167.155588451	199.925656897
-103.190342098	98.6623254304
82.9209781733	-9.4365878925
117.594895046	1.11066363503
-330.336625653	606.424324757
-109.669065453	107.281970551
-54.8483792323	43.9698968058
-0.0445886347965	4.47198425013
-141.392892088	155.287535548
88.0644293975	-8.44314149963
147.046920632	17.5196573543
31.2856876667	-7.1642457639
-214.586176949	295.925829981
-161.120215865	188.768400156
-303.091587809	523.576121301
-36.3513376267	28.0692252709
139.233731041	12.3343777742
-107.913857902	105.131414791
-16.0256434756	13.586767528
-309.009324728	541.325646355
-15.9016200298	13.4487637711
-325.484481262	591.319245149
-137.724359314	149.200412474
-184.455434153	232.886729653
-208.476058468	282.795290679
-83.0233231668	73.6270701574
